0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:14 +0800] "GET /solr/tpl/query.html?_=1473815414419 HTTP/1.1" 200 13481
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:10:15 +0800] "GET /solr/sakila/select?q=*%3A*&wt=json&indent=true&_=1473815415457 HTTP/1.1" 200 2358
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:20 +0800] "GET /solr/ HTTP/1.1" 200 6256
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:20 +0800] "GET /solr/admin/cores?wt=json&indexInfo=false&_=1473816440991 HTTP/1.1" 200 850
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:21 +0800] "GET /solr/admin/info/system?wt=json&_=1473816441004 HTTP/1.1" 200 2295
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:21 +0800] "GET /solr/tpl/index.html?_=1473816441012 HTTP/1.1" 200 6392
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:22 +0800] "GET /solr/tpl/dashboard.html?_=1473816442859 HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:22 +0800] "GET /solr/sakila/admin/luke?wt=json&show=index&numTerms=0&_=1473816442859 HTTP/1.1" 200 536
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:22 +0800] "GET /solr/sakila/admin/file/?file=admin-extra.menu-top.html&contentType=text/html;charset=utf-8&_=1473816442859 HTTP/1.1" 200 951
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:22 +0800] "GET /solr/sakila/replication?command=details&wt=json&_=1473816442870 HTTP/1.1" 200 525
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:22 +0800] "GET /solr/sakila/admin/file/?file=admin-extra.html&_=1473816442871 HTTP/1.1" 200 1092
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:22 +0800] "GET /solr/sakila/admin/ping?action=status&wt=json&_=1473816442872 HTTP/1.1" 503 228
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:22 +0800] "GET /solr/sakila/admin/system?wt=json&_=1473816442871 HTTP/1.1" 200 2674
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:22 +0800] "GET /solr/sakila/admin/file/?file=admin-extra.menu-bottom.html&contentType=text/html;charset=utf-8&_=1473816442859 HTTP/1.1" 200 953
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:24 +0800] "GET /solr/tpl/dashboard.html?_=1473816444606 HTTP/1.1" 200 5528
0:0:0:0:0:0:0:1 - - [14/Sep/2016:09:27:24 +0800] "GET /solr/tika/admin/luke?wt=json&show=index&numTerms=0&_=1473816444616 HTTP/1.1" 200 531
